Year;Month;Day;Streamflow;;Gaps;Zeroes;
1975;03;26;249.040;;;;
1975;03;27;219.749;;;;
1975;03;28;193.304;;;;
1975;03;29;168.803;;;;
1975;03;30;148.492;;;;
1975;03;31;130.170;;;;
1975;04;01;114.411;;;;
1975;04;02;106.795;;;;
1975;04;03;101.661;;;;
1975;04;04;113.775;;;;
1975;04;05;113.980;;;;
1975;04;06;99.311;;;;
1975;04;07;88.928;;;;
1975;04;08;81.620;;;;
1975;04;09;79.177;;;;
1975;04;10;77.041;;;;
1975;04;11;83.045;;;;
1975;04;12;98.392;;;;
1975;04;13;90.930;;;;
1975;04;14;82.175;;;;
1975;04;15;76.535;;;;
1975;04;16;74.334;;;;
1975;04;17;70.461;;;;
1975;04;18;71.432;;;;
1975;04;19;71.943;;;;
1975;04;20;67.126;;;;
1975;04;21;66.439;;;;
1975;04;22;66.589;;;;
1975;04;23;66.312;;;;
1975;04;24;66.119;;;;
1975;04;25;62.877;;;;
1975;04;26;59.200;;;;
1975;04;27;56.505;;;;
1975;04;28;55.757;;;;
1975;04;29;56.220;;;;
1975;04;30;57.617;;;;
1975;05;01;56.300;;;;
1975;05;02;56.158;;;;
1975;05;03;54.956;;;;
1975;05;04;51.447;;;;
1975;05;05;48.878;;;;
1975;05;06;46.338;;;;
1975;05;07;44.889;;;;
1975;05;08;43.158;;;;
1975;05;09;42.177;;;;
1975;05;10;41.303;;;;
1975;05;11;40.859;;;;
1975;05;12;40.616;;;;
1975;05;13;46.230;;;;
1975;05;14;53.922;;;;
1975;05;15;55.183;;;;
1975;05;16;53.614;;;;
1975;05;17;50.718;;;;
1975;05;18;48.225;;;;
1975;05;19;46.035;;;;
1975;05;20;42.751;;;;
1975;05;21;39.841;;;;
1975;05;22;37.307;;;;
1975;05;23;35.572;;;;
1975;05;24;33.575;;;;
1975;05;25;32.634;;;;
1975;05;26;30.766;;;;
1975;05;27;30.087;;;;
1975;05;28;30.543;;;;
1975;05;29;30.273;;;;
1975;05;30;29.281;;;;
1975;05;31;28.122;;;;
1975;06;01;27.296;;;;
1975;06;02;26.649;;;;
1975;06;03;26.209;;;;
1975;06;04;29.535;;;;
1975;06;05;31.467;;;;
1975;06;06;31.556;;;;
1975;06;07;31.323;;;;
1975;06;08;29.735;;;;
1975;06;09;28.373;;;;
1975;06;10;27.174;;;;
1975;06;11;26.588;;;;
1975;06;12;25.645;;;;
1975;06;13;25.051;;;;
1975;06;14;24.901;;;;
1975;06;15;24.344;;;;
1975;06;16;23.253;;;;
1975;06;17;22.082;;;;
1975;06;18;21.239;;;;
1975;06;19;20.725;;;;
1975;06;20;20.159;;;;
1975;06;21;18.695;;;;
1975;06;22;18.350;;;;
1975;06;23;17.536;;;;
1975;06;24;16.121;;;;
1975;06;25;15.687;;;;
1975;06;26;15.504;;;;
1975;06;27;15.527;;;;
1975;06;28;29.788;;;;
1975;06;29;94.571;;;;
1975;06;30;96.316;;;;
1975;07;01;74.095;;;;
1975;07;02;58.965;;;;
1975;07;03;48.166;;;;
1975;07;04;42.390;;;;
1975;07;05;38.967;;;;
1975;07;06;41.408;;;;
1975;07;07;63.805;;;;
1975;07;08;95.528;;;;
1975;07;09;107.797;;;;
1975;07;10;97.167;;;;
1975;07;11;;;;;
1975;07;12;;;;;
1975;07;13;;;;;
1975;07;14;;;;;
1975;07;15;;;;;
1975;07;16;;;;;
1975;07;17;;;;;
1975;07;18;;;;;
1975;07;19;84.144;;;;
1975;07;20;75.385;;;;
1975;07;21;67.852;;;;
1975;07;22;61.347;;;;
1975;07;23;54.755;;;;
1975;07;24;48.151;;;;
1975;07;25;42.321;;;;
1975;07;26;38.844;;;;
1975;07;27;36.098;;;;
1975;07;28;33.425;;;;
1975;07;29;31.570;;;;
1975;07;30;30.885;;;;
1975;07;31;29.670;;;;
1975;08;01;27.967;;;;
1975;08;02;26.680;;;;
1975;08;03;25.643;;;;
1975;08;04;24.745;;;;
1975;08;05;23.939;;;;
1975;08;06;21.784;;;;
1975;08;07;19.756;;;;
1975;08;08;18.634;;;;
1975;08;09;21.377;;;;
1975;08;10;20.874;;;;
1975;08;11;20.181;;;;
1975;08;12;19.540;;;;
1975;08;13;18.320;;;;
1975;08;14;16.631;;;;
1975;08;15;15.421;;;;
1975;08;16;14.838;;;;
1975;08;17;14.370;;;;
1975;08;18;13.960;;;;
1975;08;19;13.074;;;;
1975;08;20;12.480;;;;
1975;08;21;11.962;;;;
1975;08;22;11.513;;;;
1975;08;23;11.464;;;;
1975;08;24;11.661;;;;
1975;08;25;13.194;;;;
1975;08;26;16.695;;;;
1975;08;27;20.360;;;;
1975;08;28;22.334;;;;
1975;08;29;20.894;;;;
1975;08;30;18.151;;;;
1975;08;31;16.712;;;;
1975;09;01;15.832;;;;
1975;09;02;15.570;;;;
1975;09;03;16.478;;;;
1975;09;04;18.283;;;;
1975;09;05;26.463;;;;
1975;09;06;30.312;;;;
1975;09;07;34.303;;;;
1975;09;08;34.573;;;;
1975;09;09;31.474;;;;
1975;09;10;28.763;;;;
1975;09;11;27.066;;;;
1975;09;12;25.424;;;;
1975;09;13;24.343;;;;
1975;09;14;23.193;;;;
1975;09;15;22.117;;;;
1975;09;16;23.775;;;;
1975;09;17;27.002;;;;
1975;09;18;27.267;;;;
1975;09;19;28.180;;;;
1975;09;20;38.921;;;;
1975;09;21;108.037;;;;
1975;09;22;90.959;;;;
1975;09;23;85.524;;;;
1975;09;24;65.944;;;;
1975;09;25;53.915;;;;
1975;09;26;44.274;;;;
1975;09;27;39.724;;;;
1975;09;28;67.015;;;;
1975;09;29;198.040;;;;
1975;09;30;378.809;;;;
1975;10;01;575.624;;;;
1975;10;02;524.360;;;;
1975;10;03;475.115;;;;
1975;10;04;423.341;;;;
1975;10;05;333.395;;;;
1975;10;06;251.745;;;;
1975;10;07;194.648;;;;
1975;10;08;157.269;;;;
1975;10;09;127.691;;;;
1975;10;10;109.334;;;;
1975;10;11;94.877;;;;
1975;10;12;83.653;;;;
1975;10;13;76.626;;;;
1975;10;14;70.504;;;;
1975;10;15;63.774;;;;
1975;10;16;58.085;;;;
1975;10;17;53.053;;;;
1975;10;18;50.604;;;;
1975;10;19;46.642;;;;
1975;10;20;43.064;;;;
1975;10;21;41.742;;;;
1975;10;22;41.325;;;;
1975;10;23;40.039;;;;
1975;10;24;38.271;;;;
1975;10;25;54.689;;;;
1975;10;26;68.063;;;;
1975;10;27;66.567;;;;
1975;10;28;65.969;;;;
1975;10;29;73.262;;;;
1975;10;30;99.572;;;;
1975;10;31;96.259;;;;
1975;11;01;83.819;;;;
1975;11;02;76.540;;;;
1975;11;03;73.024;;;;
1975;11;04;79.858;;;;
1975;11;05;83.991;;;;
1975;11;06;191.078;;;;
1975;11;07;232.107;;;;
1975;11;08;194.989;;;;
1975;11;09;155.099;;;;
1975;11;10;116.872;;;;
1975;11;11;98.402;;;;
1975;11;12;85.669;;;;
1975;11;13;75.279;;;;
1975;11;14;118.286;;;;
1975;11;15;348.810;;;;
1975;11;16;613.257;;;;
1975;11;17;560.862;;;;
1975;11;18;438.063;;;;
1975;11;19;337.350;;;;
1975;11;20;268.987;;;;
1975;11;21;222.038;;;;
1975;11;22;188.718;;;;
1975;11;23;153.209;;;;
1975;11;24;128.936;;;;
1975;11;25;122.298;;;;
1975;11;26;157.812;;;;
1975;11;27;187.134;;;;
1975;11;28;588.155;;;;
1975;11;29;1274.294;;;;
1975;11;30;892.101;;;;
1975;12;01;645.872;;;;
1975;12;02;484.802;;;;
1975;12;03;362.785;;;;
1975;12;04;282.266;;;;
1975;12;05;236.936;;;;
1975;12;06;212.183;;;;
1975;12;07;186.313;;;;
1975;12;08;158.447;;;;
1975;12;09;138.199;;;;
1975;12;10;124.220;;;;
1975;12;11;112.235;;;;
1975;12;12;104.272;;;;
1975;12;13;96.248;;;;
1975;12;14;86.017;;;;
1975;12;15;89.779;;;;
1975;12;16;150.604;;;;
1975;12;17;374.273;;;;
1975;12;18;511.175;;;;
1975;12;19;644.925;;;;
1975;12;20;958.331;;;;
1975;12;21;1444.262;;;;
1975;12;22;1033.921;;;;
1975;12;23;810.448;;;;
1975;12;24;637.472;;;;
1975;12;25;508.853;;;;
1975;12;26;443.448;;;;
1975;12;27;416.659;;;;
1975;12;28;452.099;;;;
1975;12;29;615.922;;;;
1975;12;30;553.850;;;;
1975;12;31;426.575;;;;
1976;01;01;365.350;;;;
1976;01;02;322.089;;;;
1976;01;03;321.117;;;;
1976;01;04;282.780;;;;
1976;01;05;308.922;;;;
1976;01;06;636.584;;;;
1976;01;07;948.809;;;;
1976;01;08;768.865;;;;
1976;01;09;729.129;;;;
1976;01;10;673.374;;;;
1976;01;11;625.234;;;;
1976;01;12;1160.847;;;;
1976;01;13;1167.766;;;;
1976;01;14;1163.708;;;;
1976;01;15;1282.980;;;;
1976;01;16;1082.504;;;;
1976;01;17;953.064;;;;
1976;01;18;884.625;;;;
1976;01;19;888.508;;;;
1976;01;20;753.832;;;;
1976;01;21;755.547;;;;
1976;01;22;638.169;;;;
1976;01;23;515.617;;;;
1976;01;24;407.674;;;;
1976;01;25;359.384;;;;
1976;01;26;532.481;;;;
1976;01;27;869.280;;;;
1976;01;28;842.683;;;;
1976;01;29;1172.685;;;;
1976;01;30;1068.596;;;;
1976;01;31;787.137;;;;
1976;02;01;614.407;;;;
1976;02;02;531.875;;;;
1976;02;03;512.709;;;;
1976;02;04;634.168;;;;
1976;02;05;1206.687;;;;
1976;02;06;1407.333;;;;
1976;02;07;1478.781;;;;
1976;02;08;1663.416;;;;
1976;02;09;1841.166;;;;
1976;02;10;1906.595;;;;
1976;02;11;2408.087;;;;
1976;02;12;2776.671;;;;
1976;02;13;2946.612;;;;
1976;02;14;2515.232;;;;
1976;02;15;1631.882;;;;
1976;02;16;1058.322;;;;
1976;02;17;766.882;;;;
1976;02;18;619.105;;;;
1976;02;19;534.344;;;;
1976;02;20;441.678;;;;
1976;02;21;364.892;;;;
1976;02;22;318.212;;;;
1976;02;23;273.198;;;;
1976;02;24;234.906;;;;
1976;02;25;205.497;;;;
1976;02;26;184.471;;;;
1976;02;27;171.619;;;;
1976;02;28;160.001;;;;
1976;02;29;170.325;;;;
1976;03;01;178.730;;;;
1976;03;02;162.026;;;;
1976;03;03;163.837;;;;
1976;03;04;189.230;;;;
1976;03;05;154.013;;;;
1976;03;06;164.259;;;;
1976;03;07;443.840;;;;
1976;03;08;808.488;;;;
1976;03;09;1910.423;;;;
1976;03;10;2405.880;;;;
1976;03;11;2199.468;;;;
1976;03;12;1269.099;;;;
1976;03;13;702.486;;;;
1976;03;14;520.580;;;;
1976;03;15;486.329;;;;
1976;03;16;417.818;;;;
1976;03;17;363.623;;;;
1976;03;18;398.823;;;;
1976;03;19;1386.586;;;;
1976;03;20;2002.998;;;;
1976;03;21;2841.599;;;;
1976;03;22;5765.709;;;;
1976;03;23;4843.370;;;;
1976;03;24;3000.060;;;;
1976;03;25;2281.690;;;;
1976;03;26;1637.596;;;;
1976;03;27;1130.342;;;;
1976;03;28;847.277;;;;
1976;03;29;795.312;;;;
1976;03;30;691.504;;;;
1976;03;31;523.120;;;;
1976;04;01;438.542;;;;
1976;04;02;405.234;;;;
1976;04;03;380.288;;;;
1976;04;04;358.154;;;;
1976;04;05;376.466;;;;
1976;04;06;475.971;;;;
1976;04;07;416.958;;;;
1976;04;08;347.487;;;;
1976;04;09;294.957;;;;
1976;04;10;255.877;;;;
1976;04;11;224.159;;;;
1976;04;12;205.981;;;;
1976;04;13;188.191;;;;
1976;04;14;177.817;;;;
1976;04;15;164.687;;;;
1976;04;16;308.487;;;;
1976;04;17;786.237;;;;
1976;04;18;953.427;;;;
1976;04;19;880.524;;;;
1976;04;20;728.810;;;;
1976;04;21;524.096;;;;
1976;04;22;399.928;;;;
1976;04;23;332.467;;;;
1976;04;24;279.744;;;;
1976;04;25;238.912;;;;
1976;04;26;210.719;;;;
1976;04;27;187.694;;;;
1976;04;28;169.996;;;;
1976;04;29;167.561;;;;
1976;04;30;424.151;;;;
1976;05;01;1122.563;;;;
1976;05;02;741.782;;;;
1976;05;03;475.037;;;;
1976;05;04;562.779;;;;
1976;05;05;1148.980;;;;
1976;05;06;878.969;;;;
1976;05;07;698.567;;;;
1976;05;08;556.994;;;;
1976;05;09;473.908;;;;
1976;05;10;415.748;;;;
1976;05;11;353.138;;;;
1976;05;12;308.117;;;;
1976;05;13;270.763;;;;
1976;05;14;241.314;;;;
1976;05;15;214.217;;;;
1976;05;16;193.999;;;;
1976;05;17;178.212;;;;
1976;05;18;165.789;;;;
1976;05;19;154.261;;;;
1976;05;20;145.930;;;;
1976;05;21;137.114;;;;
1976;05;22;130.521;;;;
1976;05;23;126.830;;;;
1976;05;24;122.153;;;;
1976;05;25;116.483;;;;
1976;05;26;112.101;;;;
1976;05;27;108.727;;;;
1976;05;28;108.421;;;;
1976;05;29;117.117;;;;
1976;05;30;142.342;;;;
1976;05;31;144.087;;;;
1976;06;01;139.187;;;;
1976;06;02;137.813;;;;
1976;06;03;147.234;;;;
1976;06;04;230.851;;;;
1976;06;05;252.194;;;;
1976;06;06;230.164;;;;
1976;06;07;251.672;;;;
1976;06;08;309.361;;;;
1976;06;09;283.630;;;;
1976;06;10;271.287;;;;
1976;06;11;224.507;;;;
1976;06;12;210.932;;;;
1976;06;13;182.837;;;;
1976;06;14;160.674;;;;
1976;06;15;144.921;;;;
1976;06;16;132.833;;;;
1976;06;17;122.095;;;;
1976;06;18;114.248;;;;
1976;06;19;110.234;;;;
1976;06;20;108.702;;;;
1976;06;21;137.283;;;;
1976;06;22;153.944;;;;
1976;06;23;140.197;;;;
1976;06;24;132.453;;;;
1976;06;25;123.670;;;;
1976;06;26;117.417;;;;
1976;06;27;110.098;;;;
1976;06;28;101.977;;;;
1976;06;29;97.730;;;;
1976;06;30;94.726;;;;
1976;07;01;92.000;;;;
1976;07;02;89.925;;;;
1976;07;03;87.918;;;;
1976;07;04;84.501;;;;
1976;07;05;80.444;;;;
1976;07;06;77.224;;;;
1976;07;07;74.541;;;;
1976;07;08;72.714;;;;
1976;07;09;70.375;;;;
1976;07;10;68.529;;;;
1976;07;11;65.692;;;;
1976;07;12;64.611;;;;
1976;07;13;64.000;;;;
1976;07;14;62.255;;;;
1976;07;15;60.539;;;;
1976;07;16;58.944;;;;
1976;07;17;56.543;;;;
1976;07;18;54.493;;;;
1976;07;19;53.032;;;;
1976;07;20;51.413;;;;
1976;07;21;52.312;;;;
1976;07;22;55.290;;;;
1976;07;23;56.102;;;;
1976;07;24;54.313;;;;
1976;07;25;52.457;;;;
1976;07;26;51.000;;;;
1976;07;27;49.417;;;;
1976;07;28;47.765;;;;
1976;07;29;46.317;;;;
1976;07;30;45.447;;;;
1976;07;31;42.086;;;;
1976;08;01;40.089;;;;
1976;08;02;39.724;;;;
1976;08;03;37.700;;;;
1976;08;04;36.763;;;;
1976;08;05;37.158;;;;
1976;08;06;38.388;;;;
1976;08;07;38.730;;;;
1976;08;08;38.221;;;;
1976;08;09;37.681;;;;
1976;08;10;37.854;;;;
1976;08;11;38.854;;;;
1976;08;12;37.501;;;;
1976;08;13;37.022;;;;
1976;08;14;36.391;;;;
1976;08;15;36.325;;;;
1976;08;16;35.935;;;;
1976;08;17;35.531;;;;
1976;08;18;35.238;;;;
1976;08;19;34.534;;;;
1976;08;20;33.407;;;;
1976;08;21;32.848;;;;
1976;08;22;32.283;;;;
1976;08;23;31.852;;;;
1976;08;24;31.754;;;;
1976;08;25;31.301;;;;
1976;08;26;30.778;;;;
1976;08;27;30.642;;;;
1976;08;28;30.502;;;;
1976;08;29;30.159;;;;
1976;08;30;30.284;;;;
1976;08;31;30.690;;;;
1976;09;01;29.871;;;;
1976;09;02;29.340;;;;
1976;09;03;29.270;;;;
1976;09;04;29.186;;;;
1976;09;05;28.343;;;;
1976;09;06;28.064;;;;
1976;09;07;26.399;;;;
1976;09;08;24.376;;;;
1976;09;09;23.421;;;;
1976;09;10;23.196;;;;
1976;09;11;24.612;;;;
1976;09;12;25.562;;;;
1976;09;13;25.272;;;;
1976;09;14;24.678;;;;
1976;09;15;24.366;;;;
1976;09;16;21.043;;;;
1976;09;17;19.611;;;;
1976;09;18;21.297;;;;
1976;09;19;21.378;;;;
1976;09;20;21.485;;;;
1976;09;21;20.370;;;;
1976;09;22;18.225;;;;
1976;09;23;17.384;;;;
1976;09;24;20.558;;;;
1976;09;25;26.302;;;;
1976;09;26;30.325;;;;
1976;09;27;41.937;;;;
1976;09;28;91.024;;;;
1976;09;29;290.481;;;;
1976;09;30;428.088;;;;
1976;10;01;522.209;;;;
1976;10;02;815.248;;;;
1976;10;03;1856.718;;;;
1976;10;04;3555.145;;;;
1976;10;05;3793.035;;;;
1976;10;06;4034.468;;;;
1976;10;07;2686.629;;;;
1976;10;08;1914.852;;;;
1976;10;09;1192.030;;;;
1976;10;10;918.029;;;;
1976;10;11;708.134;;;;
1976;10;12;513.853;;;;
1976;10;13;407.326;;;;
1976;10;14;364.251;;;;
1976;10;15;314.878;;;;
1976;10;16;366.919;;;;
1976;10;17;427.408;;;;
1976;10;18;353.407;;;;
1976;10;19;314.787;;;;
1976;10;20;302.241;;;;
1976;10;21;351.822;;;;
1976;10;22;305.665;;;;
1976;10;23;259.930;;;;
1976;10;24;223.857;;;;
1976;10;25;224.456;;;;
1976;10;26;226.036;;;;
1976;10;27;244.174;;;;
1976;10;28;238.636;;;;
1976;10;29;249.999;;;;
1976;10;30;278.906;;;;
1976;10;31;281.072;;;;
1976;11;01;702.215;;;;
1976;11;02;826.207;;;;
1976;11;03;648.966;;;;
1976;11;04;743.450;;;;
1976;11;05;1047.788;;;;
1976;11;06;2303.636;;;;
1976;11;07;2346.512;;;;
1976;11;08;1613.244;;;;
1976;11;09;1029.037;;;;
1976;11;10;715.234;;;;
1976;11;11;572.244;;;;
1976;11;12;552.898;;;;
1976;11;13;425.204;;;;
1976;11;14;349.967;;;;
1976;11;15;291.925;;;;
1976;11;16;251.243;;;;
1976;11;17;218.170;;;;
1976;11;18;189.208;;;;
1976;11;19;166.958;;;;
1976;11;20;149.580;;;;
1976;11;21;136.238;;;;
1976;11;22;151.200;;;;
1976;11;23;131.126;;;;
1976;11;24;116.815;;;;
1976;11;25;105.681;;;;
1976;11;26;98.650;;;;
1976;11;27;88.850;;;;
1976;11;28;83.754;;;;
1976;11;29;82.382;;;;
1976;11;30;82.173;;;;
1976;12;01;76.708;;;;
1976;12;02;71.924;;;;
1976;12;03;98.399;;;;
1976;12;04;121.161;;;;
1976;12;05;98.155;;;;
1976;12;06;85.254;;;;
1976;12;07;74.937;;;;
1976;12;08;68.123;;;;
1976;12;09;64.082;;;;
1976;12;10;58.834;;;;
1976;12;11;54.774;;;;
1976;12;12;51.610;;;;
1976;12;13;49.487;;;;
1976;12;14;54.283;;;;
1976;12;15;54.761;;;;
1976;12;16;112.746;;;;
1976;12;17;139.535;;;;
1976;12;18;110.045;;;;
1976;12;19;96.668;;;;
1976;12;20;75.752;;;;
1976;12;21;63.959;;;;
1976;12;22;57.346;;;;
1976;12;23;53.525;;;;
1976;12;24;57.328;;;;
1976;12;25;57.079;;;;
1976;12;26;53.075;;;;
1976;12;27;55.978;;;;
1976;12;28;71.608;;;;
1976;12;29;82.306;;;;
1976;12;30;74.966;;;;
1976;12;31;67.667;;;;
1977;01;01;56.563;;;;
1977;01;02;53.797;;;;
1977;01;03;51.052;;;;
1977;01;04;49.124;;;;
1977;01;05;47.137;;;;
1977;01;06;45.208;;;;
1977;01;07;40.894;;;;
1977;01;08;40.108;;;;
1977;01;09;38.002;;;;
1977;01;10;34.956;;;;
1977;01;11;33.423;;;;
1977;01;12;32.135;;;;
1977;01;13;32.706;;;;
1977;01;14;51.364;;;;
1977;01;15;58.555;;;;
1977;01;16;45.264;;;;
1977;01;17;37.690;;;;
1977;01;18;33.420;;;;
1977;01;19;31.792;;;;
1977;01;20;31.655;;;;
1977;01;21;29.565;;;;
1977;01;22;27.311;;;;
1977;01;23;25.946;;;;
1977;01;24;28.683;;;;
1977;01;25;41.123;;;;
1977;01;26;50.984;;;;
1977;01;27;59.579;;;;
1977;01;28;58.283;;;;
1977;01;29;71.258;;;;
1977;01;30;825.727;;;;
1977;01;31;1005.453;;;;
1977;02;01;894.875;;;;
1977;02;02;810.018;;;;
1977;02;03;1150.937;;;;
1977;02;04;916.649;;;;
1977;02;05;610.364;;;;
1977;02;06;458.768;;;;
1977;02;07;409.320;;;;
1977;02;08;306.802;;;;
1977;02;09;253.638;;;;
1977;02;10;219.666;;;;
1977;02;11;236.623;;;;
1977;02;12;288.741;;;;
1977;02;13;279.302;;;;
1977;02;14;285.480;;;;
1977;02;15;335.408;;;;
1977;02;16;314.710;;;;
1977;02;17;280.433;;;;
1977;02;18;282.100;;;;
1977;02;19;270.454;;;;
1977;02;20;247.163;;;;
1977;02;21;238.015;;;;
1977;02;22;230.599;;;;
1977;02;23;271.171;;;;
1977;02;24;297.524;;;;
1977;02;25;265.258;;;;
1977;02;26;327.229;;;;
1977;02;27;426.871;;;;
1977;02;28;352.371;;;;
1977;03;01;284.844;;;;
1977;03;02;224.270;;;;
1977;03;03;220.390;;;;
1977;03;04;256.341;;;;
1977;03;05;376.451;;;;
1977;03;06;2137.645;;;;
1977;03;07;2865.906;;;;
1977;03;08;2082.358;;;;
1977;03;09;1207.666;;;;
1977;03;10;909.631;;;;
1977;03;11;660.494;;;;
1977;03;12;533.461;;;;
1977;03;13;521.701;;;;
1977;03;14;469.102;;;;
1977;03;15;333.261;;;;
1977;03;16;305.879;;;;
1977;03;17;313.826;;;;
1977;03;18;320.243;;;;
1977;03;19;309.850;;;;
1977;03;20;285.110;;;;
1977;03;21;252.129;;;;
1977;03;22;210.871;;;;
1977;03;23;184.735;;;;
1977;03;24;183.451;;;;
1977;03;25;235.587;;;;
1977;03;26;232.314;;;;
1977;03;27;218.654;;;;
1977;03;28;265.114;;;;
1977;03;29;255.187;;;;
1977;03;30;201.959;;;;
1977;03;31;168.442;;;;
1977;04;01;150.244;;;;
1977;04;02;130.874;;;;
1977;04;03;120.147;;;;
1977;04;04;115.986;;;;
1977;04;05;112.918;;;;
1977;04;06;104.737;;;;
1977;04;07;95.700;;;;
1977;04;08;92.009;;;;
1977;04;09;89.836;;;;
1977;04;10;91.314;;;;
1977;04;11;92.603;;;;
1977;04;12;89.162;;;;
1977;04;13;91.982;;;;
1977;04;14;99.013;;;;
1977;04;15;99.299;;;;
1977;04;16;94.663;;;;
1977;04;17;89.844;;;;
1977;04;18;88.110;;;;
1977;04;19;88.848;;;;
1977;04;20;95.118;;;;
1977;04;21;86.638;;;;
1977;04;22;76.924;;;;
1977;04;23;68.454;;;;
1977;04;24;64.998;;;;
1977;04;25;63.703;;;;
1977;04;26;66.099;;;;
1977;04;27;71.213;;;;
1977;04;28;66.881;;;;
1977;04;29;64.153;;;;
1977;04;30;60.571;;;;
1977;05;01;57.903;;;;
1977;05;02;56.691;;;;
1977;05;03;56.755;;;;
1977;05;04;66.668;;;;
1977;05;05;86.025;;;;
1977;05;06;86.430;;;;
1977;05;07;79.413;;;;
1977;05;08;71.613;;;;
1977;05;09;68.130;;;;
1977;05;10;66.271;;;;
1977;05;11;65.012;;;;
1977;05;12;62.232;;;;
1977;05;13;60.990;;;;
1977;05;14;59.029;;;;
1977;05;15;55.276;;;;
1977;05;16;54.200;;;;
1977;05;17;53.279;;;;
1977;05;18;51.505;;;;
1977;05;19;49.862;;;;
1977;05;20;47.831;;;;
1977;05;21;46.007;;;;
1977;05;22;43.946;;;;
1977;05;23;41.832;;;;
1977;05;24;40.463;;;;
1977;05;25;38.624;;;;
1977;05;26;38.985;;;;
1977;05;27;38.374;;;;
1977;05;28;37.557;;;;
1977;05;29;36.371;;;;
1977;05;30;36.397;;;;
1977;05;31;36.547;;;;
1977;06;01;36.689;;;;
1977;06;02;36.283;;;;
1977;06;03;34.732;;;;
1977;06;04;33.360;;;;
1977;06;05;32.768;;;;
1977;06;06;32.231;;;;
1977;06;07;31.627;;;;
1977;06;08;30.975;;;;
1977;06;09;30.348;;;;
1977;06;10;29.504;;;;
1977;06;11;28.682;;;;
1977;06;12;28.277;;;;
1977;06;13;28.040;;;;
1977;06;14;27.755;;;;
1977;06;15;27.467;;;;
1977;06;16;27.179;;;;
1977;06;17;26.892;;;;
1977;06;18;26.604;;;;
1977;06;19;26.316;;;;
1977;06;20;26.020;;;;
1977;06;21;25.703;;;;
1977;06;22;25.385;;;;
1977;06;23;25.066;;;;
1977;06;24;24.748;;;;
1977;06;25;24.288;;;;
1977;06;26;24.159;;;;
1977;06;27;24.317;;;;
1977;06;28;24.426;;;;
1977;06;29;24.532;;;;
1977;06;30;24.638;;;;
1977;07;01;24.744;;;;
1977;07;02;24.850;;;;
1977;07;03;24.956;;;;
1977;07;04;25.035;;;;
1977;07;05;25.667;;;;
1977;07;06;26.299;;;;
1977;07;07;25.952;;;;
1977;07;08;25.453;;;;
1977;07;09;24.888;;;;
1977;07;10;24.662;;;;
1977;07;11;24.327;;;;
1977;07;12;24.313;;;;
1977;07;13;24.317;;;;
1977;07;14;23.930;;;;
1977;07;15;23.394;;;;
1977;07;16;22.739;;;;
1977;07;17;22.071;;;;
1977;07;18;20.731;;;;
1977;07;19;20.322;;;;
1977;07;20;19.972;;;;
1977;07;21;19.622;;;;
1977;07;22;19.271;;;;
1977;07;23;18.921;;;;
1977;07;24;18.570;;;;
1977;07;25;18.195;;;;
1977;07;26;17.749;;;;
1977;07;27;17.300;;;;
1977;07;28;16.850;;;;
1977;07;29;16.400;;;;
1977;07;30;15.951;;;;
1977;07;31;15.501;;;;
1977;08;01;15.164;;;;
1977;08;02;15.145;;;;
1977;08;03;14.231;;;;
1977;08;04;14.378;;;;
1977;08;05;14.279;;;;
1977;08;06;14.179;;;;
1977;08;07;14.080;;;;
1977;08;08;13.953;;;;
1977;08;09;13.749;;;;
1977;08;10;13.541;;;;
1977;08;11;13.332;;;;
1977;08;12;13.124;;;;
1977;08;13;12.916;;;;
1977;08;14;12.708;;;;
1977;08;15;12.329;;;;
1977;08;16;10.856;;;;
1977;08;17;10.827;;;;
1977;08;18;10.733;;;;
1977;08;19;10.639;;;;
1977;08;20;10.051;;;;
1977;08;21;10.242;;;;
1977;08;22;10.082;;;;
1977;08;23;10.073;;;;
1977;08;24;10.073;;;;
1977;08;25;8.315;;;;
1977;08;26;7.485;;;;
1977;08;27;7.558;;;;
1977;08;28;7.638;;;;
1977;08;29;8.151;;;;
1977;08;30;8.036;;;;
1977;08;31;7.879;;;;
1977;09;01;7.722;;;;
1977;09;02;7.565;;;;
1977;09;03;7.408;;;;
1977;09;04;6.978;;;;
1977;09;05;7.099;;;;
1977;09;06;6.584;;;;
1977;09;07;6.047;;;;
1977;09;08;5.871;;;;
1977;09;09;5.799;;;;
1977;09;10;5.809;;;;
1977;09;11;5.889;;;;
1977;09;12;5.746;;;;
1977;09;13;5.723;;;;
1977;09;14;5.598;;;;
1977;09;15;5.566;;;;
1977;09;16;5.489;;;;
1977;09;17;5.695;;;;
1977;09;18;7.792;;;;
1977;09;19;11.589;;;;
1977;09;20;25.363;;;;
1977;09;21;25.721;;;;
1977;09;22;24.043;;;;
1977;09;23;24.256;;;;
1977;09;24;42.242;;;;
1977;09;25;54.565;;;;
1977;09;26;55.949;;;;
1977;09;27;169.902;;;;
1977;09;28;182.393;;;;
1977;09;29;146.640;;;;
1977;09;30;153.599;;;;
1977;10;01;122.795;;;;
1977;10;02;97.714;;;;
1977;10;03;86.885;;;;
1977;10;04;83.794;;;;
1977;10;05;92.123;;;;
1977;10;06;86.523;;;;
1977;10;07;75.983;;;;
1977;10;08;66.931;;;;
1977;10;09;59.886;;;;
